CÓDIGO;Semana;Acumulado;PERIODO
DCAA;36;4;202390
DCDG;36;2;202390
DCHC;36;1;202390
DCKR;36;5;202390
DCPA;36;5;202390
DDDD;36;1;202390
DDEC;36;3;202390
DDEP;36;3;202390
DDGE;36;1;202390
DDGP;36;3;202390
DDIN;36;1;202390
DDIP;36;1;202390
DDLE;36;1;202390
DDMA;36;2;202390
DDPD;36;3;202390
DDSC;36;3;202390
DDUD;36;1;202390
DECC;36;2;202390
DEON;36;1;202390
DETR;36;1;202390
DEXS;36;1;202390
DFDP;36;2;202390
DFEM;36;1;202390
DFNF;36;1;202390
DFUT;36;1;202390
DGAT;36;1;202390
DGCE;36;1;202390
DGCS;36;3;202390
DGEP;36;2;202390
DGOL;36;8;202390
DGOS;36;5;202390
DGTO;36;14;202390
DHDS;36;3;202390
DHGE;36;2;202390
DIGP;36;1;202390
DIND;36;2;202390
DIPH;36;1;202390
DKAD;36;3;202390
DLGP;36;6;202390
DLTD;36;1;202390
DMBU;36;3;202390
DMCE;36;1;202390
DMDC;36;14;202390
DMOR;36;1;202390
DMSM;36;1;202390
DMSU;36;1;202390
DNDF;36;2;202390
DNEE;36;6;202390
DNEI;36;3;202390
DNEO;36;1;202390
DNNA;36;1;202390
DODE;36;1;202390
DOHI;36;1;202390
DOPS;36;2;202390
DPCI;36;6;202390
DPEA;36;1;202390
DPPC;36;1;202390
DPSU;36;2;202390
DRNA;36;1;202390
DSAP;36;3;202390
DSCE;36;1;202390
DSMP;36;2;202390
DTCG;36;1;202390
DTDI;36;1;202390
DTMA;36;1;202390
DURP;36;1;202390
DVMP;36;1;202390
ECKI;36;2;202390
EMFL;36;1;202390
EMUG;36;1;202390
EORO;36;1;202390
MAGS;36;1;202390
MDAD;36;1;202390
MDAD;36;1;202390
MDDE;36;2;202390
MDFI;36;2;202390
MDGE;36;2;202390
MDPE;36;2;202390
MDTR;36;3;202390
MEMG;36;2;202390
MEPI;36;2;202390
MFIA;36;1;202390
MHGP;36;1;202390
PEOG;36;1;202390
PMEM;36;1;202390
POPF;36;4;202390
