CÓDIGO;Semana;Acumulado;PERIODO
CCEX;202262;1;202290
CCEX;202263;1;202290
CCEX;202264;1;202290
CCEX;202265;1;202290
CCEX;202266;1;202290
CCEX;202267;1;202290
CCEX;202268;1;202290
CCEX;202269;1;202290
CCEX;202270;1;202290
CCEX;202271;1;202290
CCEX;202272;1;202290
CCEX;202273;1;202290
CCEX;202274;1;202290
CCEX;202275;1;202290
CCEX;202276;1;202290
CCEX;202277;1;202290
CCGL;202259;5;202290
CCGL;202260;5;202290
CCGL;202261;5;202290
CCGL;202262;5;202290
CCGL;202263;5;202290
CCGL;202264;5;202290
CCGL;202265;5;202290
CCGL;202266;5;202290
CCGL;202267;5;202290
CCGL;202268;5;202290
CCGL;202269;5;202290
CCGL;202270;5;202290
CCGL;202271;5;202290
CCGL;202272;5;202290
CCGL;202273;5;202290
CCGL;202274;5;202290
CCGL;202275;5;202290
CCGL;202276;5;202290
CCGL;202277;5;202290
CCOA;202230;1;202290
CCOA;202231;1;202290
CCOA;202232;1;202290
CCOA;202233;1;202290
CCOA;202234;1;202290
CCOA;202235;1;202290
CCOA;202236;1;202290
CCOA;202237;1;202290
CCOA;202238;1;202290
CCOA;202239;1;202290
CCOA;202240;1;202290
CCOA;202241;1;202290
CCOA;202242;1;202290
CCOA;202243;1;202290
CCOA;202244;5;202290
CCOA;202245;5;202290
CCOA;202246;9;202290
CCOA;202247;9;202290
CCOA;202248;9;202290
CCOA;202249;9;202290
CCOA;202250;9;202290
CCOA;202251;9;202290
CCOA;202252;9;202290
CCOA;202253;9;202290
CCOA;202254;9;202290
CCOA;202255;9;202290
CCOA;202256;9;202290
CCOA;202257;11;202290
CCOA;202258;11;202290
CCOA;202259;11;202290
CCOA;202260;11;202290
CCOA;202261;11;202290
CCOA;202262;11;202290
CCOA;202263;11;202290
CCOA;202264;11;202290
CCOA;202265;11;202290
CCOA;202266;11;202290
CCOA;202267;11;202290
CCOA;202268;11;202290
CCOA;202269;11;202290
CCOA;202270;11;202290
CCOA;202271;11;202290
CCOA;202272;11;202290
CCOA;202273;11;202290
CCOA;202274;11;202290
CCOA;202275;11;202290
CCOA;202276;11;202290
CCOA;202277;11;202290
CCOM;202226;2;202290
CCOM;202227;2;202290
CCOM;202228;4;202290
CCOM;202229;4;202290
CCOM;202230;4;202290
CCOM;202231;4;202290
CCOM;202232;4;202290
CCOM;202233;11;202290
CCOM;202234;11;202290
CCOM;202235;11;202290
CCOM;202236;11;202290
CCOM;202237;11;202290
CCOM;202238;11;202290
CCOM;202239;11;202290
CCOM;202240;11;202290
CCOM;202241;11;202290
CCOM;202242;11;202290
CCOM;202243;11;202290
CCOM;202244;11;202290
CCOM;202245;11;202290
CCOM;202246;11;202290
CCOM;202247;11;202290
CCOM;202248;11;202290
CCOM;202249;11;202290
CCOM;202250;11;202290
CCOM;202251;11;202290
CCOM;202252;12;202290
CCOM;202253;12;202290
CCOM;202254;12;202290
CCOM;202255;12;202290
CCOM;202256;12;202290
CCOM;202257;12;202290
CCOM;202258;12;202290
CCOM;202259;12;202290
CCOM;202260;12;202290
CCOM;202261;12;202290
CCOM;202262;12;202290
CCOM;202263;12;202290
CCOM;202264;12;202290
CCOM;202265;12;202290
CCOM;202266;12;202290
CCOM;202267;12;202290
CCOM;202268;12;202290
CCOM;202269;13;202290
CCOM;202270;13;202290
CCOM;202271;13;202290
CCOM;202272;13;202290
CCOM;202273;13;202290
CCOM;202274;13;202290
CCOM;202275;13;202290
CCOM;202276;13;202290
CCOM;202277;13;202290
CCPT;202222;1;202290
CCPT;202223;1;202290
CCPT;202224;1;202290
CCPT;202225;1;202290
CCPT;202226;1;202290
CCPT;202227;1;202290
CCPT;202228;1;202290
CCPT;202229;1;202290
CCPT;202230;1;202290
CCPT;202231;1;202290
CCPT;202232;1;202290
CCPT;202233;1;202290
CCPT;202234;1;202290
CCPT;202235;1;202290
CCPT;202236;1;202290
CCPT;202237;1;202290
CCPT;202238;1;202290
CCPT;202239;1;202290
CCPT;202240;1;202290
CCPT;202241;1;202290
CCPT;202242;1;202290
CCPT;202243;1;202290
CCPT;202244;1;202290
CCPT;202245;1;202290
CCPT;202246;1;202290
CCPT;202247;1;202290
CCPT;202248;1;202290
CCPT;202249;1;202290
CCPT;202250;1;202290
CCPT;202251;1;202290
CCPT;202252;1;202290
CCPT;202253;1;202290
CCPT;202254;1;202290
CCPT;202255;1;202290
CCPT;202256;1;202290
CCPT;202257;1;202290
CCPT;202258;1;202290
CCPT;202259;1;202290
CCPT;202260;1;202290
CCPT;202261;1;202290
CCPT;202262;1;202290
CCPT;202263;1;202290
CCPT;202264;1;202290
CCPT;202265;1;202290
CCPT;202266;1;202290
CCPT;202267;1;202290
CCPT;202268;1;202290
CCPT;202269;1;202290
CCPT;202270;1;202290
CCPT;202271;1;202290
CCPT;202272;1;202290
CCPT;202273;1;202290
CCPT;202274;1;202290
CCPT;202275;1;202290
CCPT;202276;1;202290
CCPT;202277;1;202290
CCSC;202234;1;202290
CCSC;202235;1;202290
CCSC;202236;1;202290
CCSC;202237;1;202290
CCSC;202238;1;202290
CCSC;202239;1;202290
CCSC;202240;1;202290
CCSC;202241;1;202290
CCSC;202242;1;202290
CCSC;202243;1;202290
CCSC;202244;1;202290
CCSC;202245;1;202290
CCSC;202246;1;202290
CCSC;202247;1;202290
CCSC;202248;1;202290
CCSC;202249;1;202290
CCSC;202250;1;202290
CCSC;202251;1;202290
CCSC;202252;1;202290
CCSC;202253;1;202290
CCSC;202254;1;202290
CCSC;202255;1;202290
CCSC;202256;1;202290
CCSC;202257;1;202290
CCSC;202258;1;202290
CCSC;202259;1;202290
CCSC;202260;1;202290
CCSC;202261;1;202290
CCSC;202262;1;202290
CCSC;202263;1;202290
CCSC;202264;1;202290
CCSC;202265;1;202290
CCSC;202266;1;202290
CCSC;202267;1;202290
CCSC;202268;1;202290
CCSC;202269;1;202290
CCSC;202270;1;202290
CCSC;202271;1;202290
CCSC;202272;1;202290
CCSC;202273;1;202290
CCSC;202274;1;202290
CCSC;202275;1;202290
CCSC;202276;1;202290
CCSC;202277;1;202290
CCVG;202259;26;202290
CCVG;202260;26;202290
CCVG;202261;26;202290
CCVG;202262;26;202290
CCVG;202263;26;202290
CCVG;202264;26;202290
CCVG;202265;26;202290
CCVG;202266;26;202290
CCVG;202267;26;202290
CCVG;202268;26;202290
CCVG;202269;27;202290
CCVG;202270;27;202290
CCVG;202271;27;202290
CCVG;202272;29;202290
CCVG;202273;29;202290
CCVG;202274;29;202290
CCVG;202275;29;202290
CCVG;202276;29;202290
CCVG;202277;29;202290
CDBM;202230;1;202290
CDBM;202231;1;202290
CDBM;202232;1;202290
CDBM;202233;4;202290
CDBM;202234;4;202290
CDBM;202235;4;202290
CDBM;202236;4;202290
CDBM;202237;4;202290
CDBM;202238;4;202290
CDBM;202239;4;202290
CDBM;202240;4;202290
CDBM;202241;4;202290
CDBM;202242;4;202290
CDBM;202243;4;202290
CDBM;202244;11;202290
CDBM;202245;12;202290
CDBM;202246;12;202290
CDBM;202247;12;202290
CDBM;202248;12;202290
CDBM;202249;12;202290
CDBM;202250;12;202290
CDBM;202251;12;202290
CDBM;202252;12;202290
CDBM;202253;12;202290
CDBM;202254;12;202290
CDBM;202255;12;202290
CDBM;202256;12;202290
CDBM;202257;14;202290
CDBM;202258;14;202290
CDBM;202259;14;202290
CDBM;202260;14;202290
CDBM;202261;14;202290
CDBM;202262;14;202290
CDBM;202263;14;202290
CDBM;202264;14;202290
CDBM;202265;14;202290
CDBM;202266;14;202290
CDBM;202267;14;202290
CDBM;202268;14;202290
CDBM;202269;14;202290
CDBM;202270;14;202290
CDBM;202271;14;202290
CDBM;202272;14;202290
CDBM;202273;14;202290
CDBM;202274;14;202290
CDBM;202275;14;202290
CDBM;202276;14;202290
CDBM;202277;14;202290
CDCA;202240;1;202290
CDCA;202241;1;202290
CDCA;202242;1;202290
CDCA;202243;1;202290
CDCA;202244;1;202290
CDCA;202245;1;202290
CDCA;202246;1;202290
CDCA;202247;1;202290
CDCA;202248;1;202290
CDCA;202249;1;202290
CDCA;202250;1;202290
CDCA;202251;1;202290
CDCA;202252;1;202290
CDCA;202253;1;202290
CDCA;202254;1;202290
CDCA;202255;1;202290
CDCA;202256;1;202290
CDCA;202257;1;202290
CDCA;202258;1;202290
CDCA;202259;2;202290
CDCA;202260;2;202290
CDCA;202261;2;202290
CDCA;202262;2;202290
CDCA;202263;2;202290
CDCA;202264;2;202290
CDCA;202265;2;202290
CDCA;202266;2;202290
CDCA;202267;2;202290
CDCA;202268;2;202290
CDCA;202269;2;202290
CDCA;202270;2;202290
CDCA;202271;2;202290
CDCA;202272;2;202290
CDCA;202273;2;202290
CDCA;202274;2;202290
CDCA;202275;2;202290
CDCA;202276;2;202290
CDCA;202277;2;202290
CDCC;202276;1;202290
CDCC;202277;1;202290
CDCE;202250;1;202290
CDCE;202251;1;202290
CDCE;202252;1;202290
CDCE;202253;1;202290
CDCE;202254;1;202290
CDCE;202255;1;202290
CDCE;202256;1;202290
CDCE;202257;1;202290
CDCE;202258;1;202290
CDCE;202259;1;202290
CDCE;202260;1;202290
CDCE;202261;1;202290
CDCE;202262;1;202290
CDCE;202263;1;202290
CDCE;202264;1;202290
CDCE;202265;2;202290
CDCE;202266;2;202290
CDCE;202267;2;202290
CDCE;202268;2;202290
CDCE;202269;2;202290
CDCE;202270;2;202290
CDCE;202271;2;202290
CDCE;202272;2;202290
CDCE;202273;2;202290
CDCE;202274;2;202290
CDCE;202275;2;202290
CDCE;202276;2;202290
CDCE;202277;2;202290
CDDE;202236;52;202290
CDDE;202237;52;202290
CDDE;202238;52;202290
CDDE;202239;52;202290
CDDE;202240;52;202290
CDDE;202241;52;202290
CDDE;202242;52;202290
CDDE;202243;52;202290
CDDE;202244;52;202290
CDDE;202245;52;202290
CDDE;202246;52;202290
CDDE;202247;52;202290
CDDE;202248;52;202290
CDDE;202249;52;202290
CDDE;202250;52;202290
CDDE;202251;52;202290
CDDE;202252;52;202290
CDDE;202253;52;202290
CDDE;202254;52;202290
CDDE;202255;52;202290
CDDE;202256;52;202290
CDDE;202257;52;202290
CDDE;202258;52;202290
CDDE;202259;52;202290
CDDE;202260;52;202290
CDDE;202261;52;202290
CDDE;202262;52;202290
CDDE;202263;52;202290
CDDE;202264;52;202290
CDDE;202265;52;202290
CDDE;202266;52;202290
CDDE;202267;52;202290
CDDE;202268;52;202290
CDDE;202269;52;202290
CDDE;202270;52;202290
CDDE;202271;52;202290
CDDE;202272;52;202290
CDDE;202273;52;202290
CDDE;202274;52;202290
CDDE;202275;52;202290
CDDE;202276;52;202290
CDDE;202277;52;202290
CDEC;202226;1;202290
CDEC;202227;1;202290
CDEC;202228;1;202290
CDEC;202229;1;202290
CDEC;202230;1;202290
CDEC;202231;1;202290
CDEC;202232;1;202290
CDEC;202233;2;202290
CDEC;202234;2;202290
CDEC;202235;2;202290
CDEC;202236;2;202290
CDEC;202237;2;202290
CDEC;202238;2;202290
CDEC;202239;2;202290
CDEC;202240;3;202290
CDEC;202241;3;202290
CDEC;202242;3;202290
CDEC;202243;3;202290
CDEC;202244;3;202290
CDEC;202245;3;202290
CDEC;202246;3;202290
CDEC;202247;3;202290
CDEC;202248;3;202290
CDEC;202249;3;202290
CDEC;202250;3;202290
CDEC;202251;3;202290
CDEC;202252;3;202290
CDEC;202253;3;202290
CDEC;202254;5;202290
CDEC;202255;5;202290
CDEC;202256;5;202290
CDEC;202257;7;202290
CDEC;202258;7;202290
CDEC;202259;7;202290
CDEC;202260;7;202290
CDEC;202261;7;202290
CDEC;202262;7;202290
CDEC;202263;7;202290
CDEC;202264;7;202290
CDEC;202265;7;202290
CDEC;202266;7;202290
CDEC;202267;7;202290
CDEC;202268;7;202290
CDEC;202269;7;202290
CDEC;202270;8;202290
CDEC;202271;8;202290
CDEC;202272;8;202290
CDEC;202273;8;202290
CDEC;202274;8;202290
CDEC;202275;8;202290
CDEC;202276;8;202290
CDEC;202277;8;202290
CDFO;202228;1;202290
CDFO;202229;1;202290
CDFO;202230;1;202290
CDFO;202231;1;202290
CDFO;202232;1;202290
CDFO;202233;1;202290
CDFO;202234;1;202290
CDFO;202235;1;202290
CDFO;202236;1;202290
CDFO;202237;1;202290
CDFO;202238;1;202290
CDFO;202239;1;202290
CDFO;202240;1;202290
CDFO;202241;1;202290
CDFO;202242;1;202290
CDFO;202243;1;202290
CDFO;202244;1;202290
CDFO;202245;1;202290
CDFO;202246;1;202290
CDFO;202247;2;202290
CDFO;202248;2;202290
CDFO;202249;2;202290
CDFO;202250;2;202290
CDFO;202251;2;202290
CDFO;202252;2;202290
CDFO;202253;2;202290
CDFO;202254;2;202290
CDFO;202255;2;202290
CDFO;202256;2;202290
CDFO;202257;2;202290
CDFO;202258;2;202290
CDFO;202259;2;202290
CDFO;202260;2;202290
CDFO;202261;2;202290
CDFO;202262;2;202290
CDFO;202263;2;202290
CDFO;202264;2;202290
CDFO;202265;2;202290
CDFO;202266;2;202290
CDFO;202267;2;202290
CDFO;202268;2;202290
CDFO;202269;2;202290
CDFO;202270;2;202290
CDFO;202271;2;202290
CDFO;202272;2;202290
CDFO;202273;2;202290
CDFO;202274;2;202290
CDFO;202275;2;202290
CDFO;202276;2;202290
CDFO;202277;2;202290
CDMS;202260;1;202290
CDMS;202261;1;202290
CDMS;202262;1;202290
CDMS;202263;1;202290
CDMS;202264;1;202290
CDMS;202265;2;202290
CDMS;202266;3;202290
CDMS;202267;6;202290
CDMS;202268;6;202290
CDMS;202269;6;202290
CDMS;202270;6;202290
CDMS;202271;6;202290
CDMS;202272;6;202290
CDMS;202273;6;202290
CDMS;202274;6;202290
CDMS;202275;6;202290
CDMS;202276;6;202290
CDMS;202277;6;202290
CDOR;202261;1;202290
CDOR;202262;1;202290
CDOR;202263;1;202290
CDOR;202264;1;202290
CDOR;202265;3;202290
CDOR;202266;4;202290
CDOR;202267;6;202290
CDOR;202268;6;202290
CDOR;202269;6;202290
CDOR;202270;6;202290
CDOR;202271;6;202290
CDOR;202272;6;202290
CDOR;202273;6;202290
CDOR;202274;6;202290
CDOR;202275;6;202290
CDOR;202276;6;202290
CDOR;202277;6;202290
CDPC;202234;1;202290
CDPC;202235;2;202290
CDPC;202236;2;202290
CDPC;202237;2;202290
CDPC;202238;2;202290
CDPC;202239;2;202290
CDPC;202240;2;202290
CDPC;202241;2;202290
CDPC;202242;2;202290
CDPC;202243;2;202290
CDPC;202244;2;202290
CDPC;202245;2;202290
CDPC;202246;2;202290
CDPC;202247;2;202290
CDPC;202248;2;202290
CDPC;202249;2;202290
CDPC;202250;2;202290
CDPC;202251;2;202290
CDPC;202252;2;202290
CDPC;202253;2;202290
CDPC;202254;2;202290
CDPC;202255;2;202290
CDPC;202256;2;202290
CDPC;202257;2;202290
CDPC;202258;2;202290
CDPC;202259;2;202290
CDPC;202260;2;202290
CDPC;202261;2;202290
CDPC;202262;2;202290
CDPC;202263;2;202290
CDPC;202264;2;202290
CDPC;202265;2;202290
CDPC;202266;2;202290
CDPC;202267;2;202290
CDPC;202268;2;202290
CDPC;202269;2;202290
CDPC;202270;2;202290
CDPC;202271;2;202290
CDPC;202272;2;202290
CDPC;202273;2;202290
CDPC;202274;2;202290
CDPC;202275;2;202290
CDPC;202276;2;202290
CDPC;202277;2;202290
CDPI;202247;1;202290
CDPI;202248;1;202290
CDPI;202249;1;202290
CDPI;202250;1;202290
CDPI;202251;1;202290
CDPI;202252;1;202290
CDPI;202253;1;202290
CDPI;202254;1;202290
CDPI;202255;1;202290
CDPI;202256;1;202290
CDPI;202257;1;202290
CDPI;202258;1;202290
CDPI;202259;1;202290
CDPI;202260;1;202290
CDPI;202261;1;202290
CDPI;202262;1;202290
CDPI;202263;1;202290
CDPI;202264;1;202290
CDPI;202265;1;202290
CDPI;202266;1;202290
CDPI;202267;1;202290
CDPI;202268;1;202290
CDPI;202269;1;202290
CDPI;202270;1;202290
CDPI;202271;1;202290
CDPI;202272;1;202290
CDPI;202273;1;202290
CDPI;202274;1;202290
CDPI;202275;1;202290
CDPI;202276;1;202290
CDPI;202277;1;202290
CDPR;202236;6;202290
CDPR;202237;6;202290
CDPR;202238;6;202290
CDPR;202239;6;202290
CDPR;202240;6;202290
CDPR;202241;6;202290
CDPR;202242;6;202290
CDPR;202243;6;202290
CDPR;202244;10;202290
CDPR;202245;10;202290
CDPR;202246;10;202290
CDPR;202247;10;202290
CDPR;202248;10;202290
CDPR;202249;10;202290
CDPR;202250;10;202290
CDPR;202251;10;202290
CDPR;202252;10;202290
CDPR;202253;10;202290
CDPR;202254;11;202290
CDPR;202255;11;202290
CDPR;202256;11;202290
CDPR;202257;11;202290
CDPR;202258;11;202290
CDPR;202259;11;202290
CDPR;202260;11;202290
CDPR;202261;11;202290
CDPR;202262;11;202290
CDPR;202263;11;202290
CDPR;202264;11;202290
CDPR;202265;15;202290
CDPR;202266;18;202290
CDPR;202267;18;202290
CDPR;202268;18;202290
CDPR;202269;18;202290
CDPR;202270;18;202290
CDPR;202271;18;202290
CDPR;202272;18;202290
CDPR;202273;18;202290
CDPR;202274;18;202290
CDPR;202275;18;202290
CDPR;202276;18;202290
CDPR;202277;18;202290
CDUC;202248;3;202290
CDUC;202249;3;202290
CDUC;202250;4;202290
CDUC;202251;4;202290
CDUC;202252;6;202290
CDUC;202253;6;202290
CDUC;202254;6;202290
CDUC;202255;6;202290
CDUC;202256;6;202290
CDUC;202257;6;202290
CDUC;202258;6;202290
CDUC;202259;6;202290
CDUC;202260;6;202290
CDUC;202261;6;202290
CDUC;202262;6;202290
CDUC;202263;6;202290
CDUC;202264;6;202290
CDUC;202265;6;202290
CDUC;202266;6;202290
CDUC;202267;6;202290
CDUC;202268;6;202290
CDUC;202269;6;202290
CDUC;202270;6;202290
CDUC;202271;6;202290
CDUC;202272;6;202290
CDUC;202273;6;202290
CDUC;202274;6;202290
CDUC;202275;6;202290
CDUC;202276;6;202290
CDUC;202277;6;202290
CEDI;202230;1;202290
CEDI;202231;1;202290
CEDI;202232;1;202290
CEDI;202233;1;202290
CEDI;202234;1;202290
CEDI;202235;1;202290
CEDI;202236;1;202290
CEDI;202237;1;202290
CEDI;202238;1;202290
CEDI;202239;1;202290
CEDI;202240;1;202290
CEDI;202241;1;202290
CEDI;202242;1;202290
CEDI;202243;1;202290
CEDI;202244;4;202290
CEDI;202245;4;202290
CEDI;202246;4;202290
CEDI;202247;4;202290
CEDI;202248;4;202290
CEDI;202249;4;202290
CEDI;202250;4;202290
CEDI;202251;4;202290
CEDI;202252;4;202290
CEDI;202253;4;202290
CEDI;202254;4;202290
CEDI;202255;4;202290
CEDI;202256;4;202290
CEDI;202257;4;202290
CEDI;202258;4;202290
CEDI;202259;4;202290
CEDI;202260;4;202290
CEDI;202261;5;202290
CEDI;202262;5;202290
CEDI;202263;5;202290
CEDI;202264;5;202290
CEDI;202265;8;202290
CEDI;202266;9;202290
CEDI;202267;10;202290
CEDI;202268;10;202290
CEDI;202269;10;202290
CEDI;202270;10;202290
CEDI;202271;10;202290
CEDI;202272;10;202290
CEDI;202273;10;202290
CEDI;202274;10;202290
CEDI;202275;10;202290
CEDI;202276;10;202290
CEDI;202277;10;202290
CEEN;202259;1;202290
CEEN;202260;1;202290
CEEN;202261;2;202290
CEEN;202262;2;202290
CEEN;202263;2;202290
CEEN;202264;2;202290
CEEN;202265;2;202290
CEEN;202266;2;202290
CEEN;202267;2;202290
CEEN;202268;2;202290
CEEN;202269;3;202290
CEEN;202270;3;202290
CEEN;202271;3;202290
CEEN;202272;3;202290
CEEN;202273;3;202290
CEEN;202274;3;202290
CEEN;202275;3;202290
CEEN;202276;3;202290
CEEN;202277;3;202290
CEEX;202275;1;202290
CEEX;202276;1;202290
CEEX;202277;1;202290
CEGT;202244;4;202290
CEGT;202245;4;202290
CEGT;202246;4;202290
CEGT;202247;4;202290
CEGT;202248;4;202290
CEGT;202249;4;202290
CEGT;202250;4;202290
CEGT;202251;4;202290
CEGT;202252;4;202290
CEGT;202253;5;202290
CEGT;202254;7;202290
CEGT;202255;7;202290
CEGT;202256;9;202290
CEGT;202257;12;202290
CEGT;202258;12;202290
CEGT;202259;15;202290
CEGT;202260;16;202290
CEGT;202261;16;202290
CEGT;202262;16;202290
CEGT;202263;16;202290
CEGT;202264;16;202290
CEGT;202265;16;202290
CEGT;202266;16;202290
CEGT;202267;16;202290
CEGT;202268;16;202290
CEGT;202269;16;202290
CEGT;202270;16;202290
CEGT;202271;16;202290
CEGT;202272;16;202290
CEGT;202273;16;202290
CEGT;202274;16;202290
CEGT;202275;16;202290
CEGT;202276;16;202290
CEGT;202277;16;202290
CEHG;202259;3;202290
CEHG;202260;3;202290
CEHG;202261;3;202290
CEHG;202262;3;202290
CEHG;202263;3;202290
CEHG;202264;3;202290
CEHG;202265;3;202290
CEHG;202266;3;202290
CEHG;202267;3;202290
CEHG;202268;3;202290
CEHG;202269;3;202290
CEHG;202270;3;202290
CEHG;202271;3;202290
CEHG;202272;3;202290
CEHG;202273;3;202290
CEHG;202274;3;202290
CEHG;202275;3;202290
CEHG;202276;3;202290
CEHG;202277;3;202290
CERI;202259;1;202290
CERI;202260;1;202290
CERI;202261;1;202290
CERI;202262;1;202290
CERI;202263;1;202290
CERI;202264;1;202290
CERI;202265;1;202290
CERI;202266;1;202290
CERI;202267;1;202290
CERI;202268;1;202290
CERI;202269;1;202290
CERI;202270;1;202290
CERI;202271;1;202290
CERI;202272;1;202290
CERI;202273;1;202290
CERI;202274;1;202290
CERI;202275;1;202290
CERI;202276;1;202290
CERI;202277;1;202290
CETC;202249;1;202290
CETC;202250;1;202290
CETC;202251;1;202290
CETC;202252;1;202290
CETC;202253;1;202290
CETC;202254;1;202290
CETC;202255;1;202290
CETC;202256;1;202290
CETC;202257;1;202290
CETC;202258;1;202290
CETC;202259;1;202290
CETC;202260;1;202290
CETC;202261;1;202290
CETC;202262;1;202290
CETC;202263;1;202290
CETC;202264;1;202290
CETC;202265;1;202290
CETC;202266;1;202290
CETC;202267;1;202290
CETC;202268;1;202290
CETC;202269;1;202290
CETC;202270;1;202290
CETC;202271;1;202290
CETC;202272;1;202290
CETC;202273;1;202290
CETC;202274;1;202290
CETC;202275;1;202290
CETC;202276;1;202290
CETC;202277;1;202290
CEXS;202248;1;202290
CEXS;202249;1;202290
CEXS;202250;1;202290
CEXS;202251;1;202290
CEXS;202252;1;202290
CEXS;202253;2;202290
CEXS;202254;2;202290
CEXS;202255;2;202290
CEXS;202256;2;202290
CEXS;202257;2;202290
CEXS;202258;2;202290
CEXS;202259;2;202290
CEXS;202260;2;202290
CEXS;202261;2;202290
CEXS;202262;2;202290
CEXS;202263;2;202290
CEXS;202264;2;202290
CEXS;202265;2;202290
CEXS;202266;2;202290
CEXS;202267;2;202290
CEXS;202268;2;202290
CEXS;202269;2;202290
CEXS;202270;2;202290
CEXS;202271;2;202290
CEXS;202272;2;202290
CEXS;202273;2;202290
CEXS;202274;2;202290
CEXS;202275;2;202290
CEXS;202276;2;202290
CEXS;202277;2;202290
CFEP;202236;8;202290
CFEP;202237;8;202290
CFEP;202238;8;202290
CFEP;202239;8;202290
CFEP;202240;8;202290
CFEP;202241;8;202290
CFEP;202242;8;202290
CFEP;202243;8;202290
CFEP;202244;9;202290
CFEP;202245;9;202290
CFEP;202246;11;202290
CFEP;202247;11;202290
CFEP;202248;11;202290
CFEP;202249;11;202290
CFEP;202250;11;202290
CFEP;202251;11;202290
CFEP;202252;11;202290
CFEP;202253;11;202290
CFEP;202254;11;202290
CFEP;202255;11;202290
CFEP;202256;11;202290
CFEP;202257;11;202290
CFEP;202258;11;202290
CFEP;202259;11;202290
CFEP;202260;11;202290
CFEP;202261;11;202290
CFEP;202262;11;202290
CFEP;202263;11;202290
CFEP;202264;11;202290
CFEP;202265;11;202290
CFEP;202266;11;202290
CFEP;202267;11;202290
CFEP;202268;11;202290
CFEP;202269;11;202290
CFEP;202270;11;202290
CFEP;202271;11;202290
CFEP;202272;11;202290
CFEP;202273;11;202290
CFEP;202274;11;202290
CFEP;202275;11;202290
CFEP;202276;11;202290
CFEP;202277;11;202290
CFGP;202237;1;202290
CFGP;202238;1;202290
CFGP;202239;1;202290
CFGP;202240;1;202290
CFGP;202241;2;202290
CFGP;202242;2;202290
CFGP;202243;2;202290
CFGP;202244;2;202290
CFGP;202245;2;202290
CFGP;202246;2;202290
CFGP;202247;2;202290
CFGP;202248;2;202290
CFGP;202249;2;202290
CFGP;202250;2;202290
CFGP;202251;2;202290
CFGP;202252;2;202290
CFGP;202253;2;202290
CFGP;202254;2;202290
CFGP;202255;2;202290
CFGP;202256;2;202290
CFGP;202257;2;202290
CFGP;202258;2;202290
CFGP;202259;2;202290
CFGP;202260;2;202290
CFGP;202261;2;202290
CFGP;202262;2;202290
CFGP;202263;2;202290
CFGP;202264;2;202290
CFGP;202265;2;202290
CFGP;202266;2;202290
CFGP;202267;2;202290
CFGP;202268;2;202290
CFGP;202269;2;202290
CFGP;202270;2;202290
CFGP;202271;2;202290
CFGP;202272;2;202290
CFGP;202273;2;202290
CFGP;202274;2;202290
CFGP;202275;2;202290
CFGP;202276;2;202290
CFGP;202277;2;202290
CFST;202226;2;202290
CFST;202227;2;202290
CFST;202228;2;202290
CFST;202229;2;202290
CFST;202230;2;202290
CFST;202231;2;202290
CFST;202232;2;202290
CFST;202233;2;202290
CFST;202234;2;202290
CFST;202235;2;202290
CFST;202236;2;202290
CFST;202237;2;202290
CFST;202238;2;202290
CFST;202239;2;202290
CFST;202240;2;202290
CFST;202241;2;202290
CFST;202242;2;202290
CFST;202243;2;202290
CFST;202244;2;202290
CFST;202245;2;202290
CFST;202246;2;202290
CFST;202247;2;202290
CFST;202248;2;202290
CFST;202249;2;202290
CFST;202250;2;202290
CFST;202251;2;202290
CFST;202252;2;202290
CFST;202253;2;202290
CFST;202254;2;202290
CFST;202255;2;202290
CFST;202256;2;202290
CFST;202257;2;202290
CFST;202258;2;202290
CFST;202259;2;202290
CFST;202260;2;202290
CFST;202261;2;202290
CFST;202262;2;202290
CFST;202263;2;202290
CFST;202264;2;202290
CFST;202265;2;202290
CFST;202266;2;202290
CFST;202267;2;202290
CFST;202268;2;202290
CFST;202269;2;202290
CFST;202270;2;202290
CFST;202271;2;202290
CFST;202272;2;202290
CFST;202273;2;202290
CFST;202274;2;202290
CFST;202275;2;202290
CFST;202276;2;202290
CFST;202277;2;202290
CGAR;202230;1;202290
CGAR;202231;1;202290
CGAR;202232;1;202290
CGAR;202233;1;202290
CGAR;202234;1;202290
CGAR;202235;1;202290
CGAR;202236;2;202290
CGAR;202237;2;202290
CGAR;202238;2;202290
CGAR;202239;2;202290
CGAR;202240;2;202290
CGAR;202241;2;202290
CGAR;202242;2;202290
CGAR;202243;2;202290
CGAR;202244;3;202290
CGAR;202245;3;202290
CGAR;202246;3;202290
CGAR;202247;3;202290
CGAR;202248;3;202290
CGAR;202249;3;202290
CGAR;202250;3;202290
CGAR;202251;3;202290
CGAR;202252;3;202290
CGAR;202253;3;202290
CGAR;202254;3;202290
CGAR;202255;3;202290
CGAR;202256;3;202290
CGAR;202257;4;202290
CGAR;202258;4;202290
CGAR;202259;4;202290
CGAR;202260;4;202290
CGAR;202261;4;202290
CGAR;202262;4;202290
CGAR;202263;4;202290
CGAR;202264;4;202290
CGAR;202265;4;202290
CGAR;202266;4;202290
CGAR;202267;4;202290
CGAR;202268;4;202290
CGAR;202269;4;202290
CGAR;202270;4;202290
CGAR;202271;4;202290
CGAR;202272;4;202290
CGAR;202273;4;202290
CGAR;202274;4;202290
CGAR;202275;4;202290
CGAR;202276;4;202290
CGAR;202277;4;202290
CGCS;202260;1;202290
CGCS;202261;1;202290
